order_item_id,order_id,menu_id,quantity,item_price,item_total
13458696,5982381,51,1,3.99,3.99
10875255,4835758,51,1,3.99,3.99
6742627,2998248,51,1,3.99,3.99
4178186,1858528,51,1,3.99,3.99
15456528,6870166,51,1,3.99,3.99
13299553,5911839,51,1,3.99,3.99
10906792,4849873,51,1,3.99,3.99
13402871,5957654,51,1,3.99,3.99
15655704,6958679,51,2,3.99,7.98
28686477,12747935,51,1,6.99,6.99
29357797,13045968,51,1,6.99,6.99
27396588,12174867,51,1,6.99,6.99
27490414,12216573,51,1,6.99,6.99
29377153,13054588,51,1,6.99,6.99
28752346,12777237,51,1,6.99,6.99
29756291,13223059,51,1,6.99,6.99
27211377,12092648,51,1,6.99,6.99
25508154,11335942,51,1,6.99,6.99
24787214,11016210,51,1,6.99,6.99
28275101,12564906,51,1,6.99,6.99
27235925,12103481,51,1,6.99,6.99
27810786,12358784,51,1,6.99,6.99
29873922,13275399,51,1,6.99,6.99
29046125,12907450,51,1,6.99,6.99
25428845,11300751,51,1,6.99,6.99
26824784,11920655,51,1,6.99,6.99
29351009,13042992,51,1,6.99,6.99
28230221,12544904,51,1,6.99,6.99
28775468,12787501,51,1,6.99,6.99
27871789,12386054,51,1,6.99,6.99
28165288,12516098,51,1,6.99,6.99
29371790,13052186,51,1,6.99,6.99
25400650,11288143,51,1,6.99,6.99
22844369,10152876,51,1,6.99,6.99
25722897,11431105,51,1,6.99,6.99
26182959,11635283,51,1,6.99,6.99
23917468,10629624,51,2,6.99,13.98
30116118,13383143,51,2,6.99,13.98
29361957,13047828,51,2,6.99,13.98
28148121,12508493,51,2,6.99,13.98
28928960,12855496,51,4,6.99,27.96
29519096,13117743,51,4,6.99,27.96
10945204,4866900,52,5,4.49,22.45
25675298,11409998,52,5,4.99,24.95
28613982,12715624,52,5,4.99,24.95
4404643,1958984,52,3,4.49,13.47
15399908,6844951,52,3,4.49,13.47
23456007,10424654,52,3,4.99,14.97
30273977,13453508,52,3,4.99,14.97
23618758,10497036,52,3,4.99,14.97
4196566,1866722,52,1,4.49,4.49
15652181,6957103,52,1,4.49,4.49
11122506,4945807,52,1,4.49,4.49
19996647,8888304,52,1,4.49,4.49
6742625,2998248,52,1,4.49,4.49
11021477,4900902,52,1,4.49,4.49
22138158,9839693,52,1,4.49,4.49
4192498,1864925,52,1,4.49,4.49
11211901,4985182,52,1,4.49,4.49
20241469,8997236,52,1,4.49,4.49
6489826,2886205,52,1,4.49,4.49
13458694,5982381,52,1,4.49,4.49
22796696,10131632,52,1,4.99,4.99
24753767,11001384,52,1,4.99,4.99
28390143,12616090,52,1,4.99,4.99
26259340,11669292,52,1,4.99,4.99
26447935,11753285,52,1,4.99,4.99
28438388,12637510,52,1,4.99,4.99
25077410,11144987,52,1,4.99,4.99
23149825,10288374,52,1,4.99,4.99
26147271,11619609,52,1,4.99,4.99
24037571,10683124,52,1,4.99,4.99
25446762,11308729,52,1,4.99,4.99
27467953,12206544,52,1,4.99,4.99
28519139,12673375,52,1,4.99,4.99
28235784,12547379,52,1,4.99,4.99
25102951,11156365,52,1,4.99,4.99
29415533,13071533,52,1,4.99,4.99
25339561,11261019,52,1,4.99,4.99
27520907,12230119,52,1,4.99,4.99
28360851,12603015,52,1,4.99,4.99
23508999,10448266,52,1,4.99,4.99
28771193,12785600,52,1,4.99,4.99
25425855,11299396,52,1,4.99,4.99
27940574,12416561,52,1,4.99,4.99
27751971,12332642,52,1,4.99,4.99
24646039,10953591,52,1,4.99,4.99
23871947,10609382,52,1,4.99,4.99
24200221,10755480,52,1,4.99,4.99
29071121,12918555,52,1,4.99,4.99
23680320,10524398,52,1,4.99,4.99
28686476,12747935,52,1,4.99,4.99
27619944,12274092,52,1,4.99,4.99
27747830,12330750,52,2,4.99,9.98
24629556,10946240,52,2,4.99,9.98
27004038,12000411,52,2,4.99,9.98
22624387,10055399,52,2,4.99,9.98
28792933,12795296,52,2,4.99,9.98
29540046,13127048,52,2,4.99,9.98
23617246,10496386,52,2,4.99,9.98
26782015,11901626,53,5,5.99,29.95
25572045,11364168,53,5,5.99,29.95
25598190,11375771,53,5,5.99,29.95
28644719,12729325,53,5,5.99,29.95
17819810,7920489,53,3,4.99,14.97
20183194,8971185,53,3,4.99,14.97
13246733,5888343,53,3,4.99,14.97
2040552,907856,53,1,4.99,4.99
22286367,9905554,53,1,4.99,4.99
22236150,9883122,53,1,4.99,4.99
8942141,3975534,53,1,4.99,4.99
17910953,7960969,53,1,4.99,4.99
8692804,3864487,53,1,4.99,4.99
13114269,5829371,53,1,4.99,4.99
27467868,12206510,53,1,5.99,5.99
23128142,10278759,53,1,5.99,5.99
22999497,10221668,53,1,5.99,5.99
24819063,11030313,53,1,5.99,5.99
24473924,10876905,53,1,5.99,5.99
25132011,11169299,53,1,5.99,5.99
24768478,11007879,53,1,5.99,5.99
25937247,11526236,53,1,5.99,5.99
30134377,13391288,53,1,5.99,5.99
25661700,11403909,53,1,5.99,5.99
29745334,13218207,53,1,5.99,5.99
26145031,11618625,53,1,5.99,5.99
27702532,12310660,53,1,5.99,5.99
30347996,13486361,53,1,5.99,5.99
25054035,11134576,53,1,5.99,5.99
27282913,12124345,53,1,5.99,5.99
24106031,10713727,53,1,5.99,5.99
28122341,12497012,53,1,5.99,5.99
26278146,11677671,53,1,5.99,5.99
23055001,10246265,53,1,5.99,5.99
26314891,11694013,53,1,5.99,5.99
28546469,12685659,53,1,5.99,5.99
23385200,10393255,53,1,5.99,5.99
25661699,11403909,53,1,5.99,5.99
28295340,12573924,53,1,5.99,5.99
28955839,12867518,53,1,5.99,5.99
25633786,11391536,53,1,5.99,5.99
29351013,13042992,53,1,5.99,5.99
26014236,11560347,53,1,5.99,5.99
27167684,12073217,53,1,5.99,5.99
24305180,10801981,53,1,5.99,5.99
24585839,10926839,53,1,5.99,5.99
20110168,8938806,53,2,4.99,9.98
26135998,11614675,53,2,5.99,11.98
24527367,10900783,53,2,5.99,11.98
30254724,13444885,53,2,5.99,11.98
24632480,10947515,53,2,5.99,11.98
22198938,9866634,53,4,4.99,19.96
25304836,11245677,53,4,5.99,23.96
13252641,5890983,54,5,5.49,27.45
4226376,1880003,54,5,5.49,27.45
25341137,11261688,54,5,6.99,34.95
25609070,11380594,54,5,6.99,34.95
29932983,13301568,54,5,6.99,34.95
23031982,10236076,54,5,6.99,34.95
28738567,12771153,54,5,6.99,34.95
4329233,1925524,54,3,5.49,16.47
4215411,1875089,54,1,5.49,5.49
13215165,5874316,54,1,5.49,5.49
17770525,7898627,54,1,5.49,5.49
4115638,1830820,54,1,5.49,5.49
6403930,2848061,54,1,5.49,5.49
6710426,2984202,54,1,5.49,5.49
4362349,1940174,54,1,5.49,5.49
15743151,6997597,54,1,5.49,5.49
22487625,9994749,54,1,5.49,5.49
4478685,1991910,54,1,5.49,5.49
4135978,1839873,54,1,5.49,5.49
8710427,3872298,54,1,5.49,5.49
22262335,9894858,54,1,5.49,5.49
17656854,7848331,54,1,5.49,5.49
10947473,4867909,54,1,5.49,5.49
28039691,12460410,54,1,6.99,6.99
25208824,11203115,54,1,6.99,6.99
24444834,10863899,54,1,6.99,6.99
28606890,12712492,54,1,6.99,6.99
27201796,12088430,54,1,6.99,6.99
23944433,10641584,54,1,6.99,6.99
30212156,13426014,54,1,6.99,6.99
27644856,12285040,54,1,6.99,6.99
24010848,10671208,54,1,6.99,6.99
25557938,11357932,54,1,6.99,6.99
26339761,11705001,54,1,6.99,6.99
26673908,11853574,54,1,6.99,6.99
27576426,12254719,54,1,6.99,6.99
24463528,10872221,54,1,6.99,6.99
23453120,10423416,54,1,6.99,6.99
29679654,13189076,54,1,6.99,6.99
24875783,11055527,54,1,6.99,6.99
28185988,12525307,54,1,6.99,6.99
22678469,10079335,54,1,6.99,6.99
28255114,12556083,54,1,6.99,6.99
25368504,11273891,54,1,6.99,6.99
25123309,11165389,54,1,6.99,6.99
24920980,11075458,54,1,6.99,6.99
27347927,12153323,54,1,6.99,6.99
26193441,11639953,54,1,6.99,6.99
26512414,11781959,54,1,6.99,6.99
28739864,12771734,54,1,6.99,6.99
23419097,10408315,54,1,6.99,6.99
6387472,2840663,54,2,5.49,10.98
28569482,12695916,54,2,6.99,13.98
30377623,13499528,54,2,6.99,13.98
27230804,12101262,54,2,6.99,13.98
29429597,13077801,54,2,6.99,13.98
22682762,10081284,54,2,6.99,13.98
22654480,10068703,54,4,6.99,27.96
28322487,12586109,54,4,6.99,27.96
28283214,12568523,55,5,4.99,24.95
26247414,11664100,55,5,4.99,24.95
29683894,13190969,55,5,4.99,24.95
28518884,12673264,55,3,4.99,14.97
26367402,11717303,55,3,4.99,14.97
22468056,9986060,55,5,6.99,34.95
17811299,7916648,55,5,6.99,34.95
11020354,4900417,55,3,6.99,20.97
29649404,13175617,55,1,4.99,4.99
27883570,12391285,55,1,4.99,4.99
26641398,11839068,55,1,4.99,4.99
25656291,11401487,55,1,4.99,4.99
23812922,10583279,55,1,4.99,4.99
27728533,12322119,55,1,4.99,4.99
27490417,12216573,55,1,4.99,4.99
25267645,11229167,55,1,4.99,4.99
24369720,10830700,55,1,4.99,4.99
27370825,12163452,55,1,4.99,4.99
27687533,12303978,55,1,4.99,4.99
22670348,10075737,55,1,4.99,4.99
29233147,12990661,55,1,4.99,4.99
28577807,12699590,55,1,4.99,4.99
29672870,13186025,55,1,4.99,4.99
26870448,11941014,55,1,4.99,4.99
29197279,12974741,55,1,4.99,4.99
24556329,10913717,55,1,4.99,4.99
29514258,13115565,55,1,4.99,4.99
15512105,6894861,55,1,6.99,6.99
13186543,5861608,55,1,6.99,6.99
8696616,3866178,55,1,6.99,6.99
1918783,853782,55,1,6.99,6.99
19915311,8852061,55,1,6.99,6.99
15692977,6975252,55,1,6.99,6.99
4378690,1947459,55,1,6.99,6.99
15678009,6968591,55,1,6.99,6.99
20198652,8978048,55,1,6.99,6.99
19978738,8880345,55,1,6.99,6.99
8990059,3996822,55,1,6.99,6.99
8685807,3861417,55,1,6.99,6.99
13129276,5836064,55,1,6.99,6.99
24656679,10958264,55,2,4.99,9.98
27995294,12440787,55,2,4.99,9.98
27981482,12434560,55,2,4.99,9.98
29799671,13242316,55,2,4.99,9.98
28107412,12490495,55,2,4.99,9.98
24656678,10958264,55,2,4.99,9.98
4373761,1945263,55,2,6.99,13.98
22343474,9930785,55,2,6.99,13.98
26298701,11686716,55,4,4.99,19.96
24055908,10691217,55,4,4.99,19.96
13256295,5892619,55,4,6.99,27.96
24011999,10671705,56,5,5.99,29.95
30184949,13413822,56,5,5.99,29.95
26859484,11936109,56,5,5.99,29.95
29180114,12967199,56,5,5.99,29.95
8808723,3916046,56,3,7.49,22.47
27134775,12058682,56,3,5.99,17.97
24124967,10722220,56,3,5.99,17.97
26501051,11776880,56,3,5.99,17.97
24027720,10678746,56,1,5.99,5.99
24190690,10751302,56,1,5.99,5.99
25737365,11437550,56,1,5.99,5.99
25605199,11378879,56,1,5.99,5.99
26263500,11671163,56,1,5.99,5.99
29234234,12991173,56,1,5.99,5.99
26352140,11710494,56,1,5.99,5.99
27627877,12277585,56,1,5.99,5.99
25196683,11197798,56,1,5.99,5.99
24205684,10757861,56,1,5.99,5.99
22931389,10191457,56,1,5.99,5.99
24031072,10680264,56,1,5.99,5.99
30280086,13456210,56,1,5.99,5.99
23700219,10533288,56,1,5.99,5.99
29232622,12990404,56,1,5.99,5.99
28557512,12690571,56,1,5.99,5.99
25693917,11418306,56,1,5.99,5.99
28281280,12567671,56,1,5.99,5.99
24889626,11061638,56,1,5.99,5.99
28234200,12546660,56,1,5.99,5.99
29140106,12949456,56,1,5.99,5.99
25903558,11511360,56,1,5.99,5.99
25603368,11378066,56,1,5.99,5.99
23630377,10502203,56,1,5.99,5.99
27493780,12218072,56,1,5.99,5.99
26560266,11803172,56,1,5.99,5.99
23866123,10606808,56,1,5.99,5.99
25611599,11381722,56,1,5.99,5.99
15573051,6921881,56,1,7.49,7.49
15558196,6915260,56,1,7.49,7.49
20074611,8922991,56,1,7.49,7.49
13212458,5873129,56,1,7.49,7.49
4494331,1998974,56,1,7.49,7.49
11022571,4901382,56,1,7.49,7.49
8815970,3919241,56,1,7.49,7.49
4308469,1916342,56,1,7.49,7.49
13363387,5940176,56,1,7.49,7.49
8897682,3955720,56,1,7.49,7.49
13160952,5850132,56,1,7.49,7.49
20044621,8909670,56,1,7.49,7.49
25477782,11322421,56,2,5.99,11.98
29269112,13006658,56,2,5.99,11.98
10927189,4858855,56,2,7.49,14.98
20194606,8976250,56,2,7.49,14.98
24406353,10846906,56,4,5.99,23.96
23354242,10379532,56,4,5.99,23.96
27108628,12047064,56,4,5.99,23.96
25101868,11155861,56,4,5.99,23.96
24552396,10911949,56,4,5.99,23.96
13307634,5915453,56,4,7.49,29.96
10909986,4851274,56,4,7.49,29.96
28644720,12729325,57,5,6.99,34.95
22856366,10158292,57,5,6.99,34.95
29180116,12967199,57,5,6.99,34.95
24281449,10791397,57,5,6.99,34.95
27557299,12246206,57,5,6.99,34.95
13474088,5989261,57,5,7.99,39.95
24905192,11068503,57,3,6.99,20.97
8810639,3916889,57,3,7.99,23.97
25571811,11364057,57,1,6.99,6.99
24334040,10814797,57,1,6.99,6.99
28402786,12621695,57,1,6.99,6.99
27304766,12134115,57,1,6.99,6.99
28915894,12849712,57,1,6.99,6.99
25470305,11319144,57,1,6.99,6.99
23021791,10231586,57,1,6.99,6.99
26586029,11814570,57,1,6.99,6.99
25484944,11325605,57,1,6.99,6.99
23684514,10526284,57,1,6.99,6.99
22561689,10027585,57,1,6.99,6.99
25198415,11198548,57,1,6.99,6.99
29370909,13051798,57,1,6.99,6.99
29046126,12907450,57,1,6.99,6.99
29378054,13054992,57,1,6.99,6.99
26447931,11753285,57,1,6.99,6.99
22581951,10036475,57,1,6.99,6.99
26339765,11705001,57,1,6.99,6.99
28735218,12769699,57,1,6.99,6.99
24445810,10864319,57,1,6.99,6.99
26481487,11768216,57,1,6.99,6.99
28164561,12515766,57,1,6.99,6.99
28970431,12873949,57,1,6.99,6.99
24937323,11082705,57,1,6.99,6.99
26081470,11590320,57,1,6.99,6.99
27346029,12152454,57,1,6.99,6.99
26129003,11611589,57,1,6.99,6.99
25923725,11520290,57,1,6.99,6.99
23671520,10520491,57,1,6.99,6.99
26673907,11853574,57,1,6.99,6.99
17775328,7900753,57,1,7.99,7.99
1947032,866288,57,1,7.99,7.99
8647819,3844382,57,1,7.99,7.99
6714081,2985811,57,1,7.99,7.99
4493492,1998582,57,1,7.99,7.99
8690578,3863510,57,1,7.99,7.99
8966378,3986348,57,1,7.99,7.99
8751110,3890493,57,1,7.99,7.99
22489536,9995593,57,1,7.99,7.99
4158712,1849956,57,1,7.99,7.99
4246964,1889146,57,1,7.99,7.99
22387026,9950184,57,1,7.99,7.99
22310061,9916047,57,1,7.99,7.99
13468470,5986705,57,1,7.99,7.99
8811832,3917431,57,1,7.99,7.99
13262607,5895488,57,1,7.99,7.99
25724729,11431904,57,2,6.99,13.98
27161352,12070435,57,2,6.99,13.98
28976913,12876832,57,2,6.99,13.98
28071363,12474464,57,2,6.99,13.98
19896599,8843813,57,2,7.99,15.98
13442772,5975321,57,2,7.99,15.98
8733411,3882484,57,2,7.99,15.98
27334073,12147246,57,4,6.99,27.96
13307637,5915453,57,4,7.99,31.96
15540970,6907626,57,4,7.99,31.96
27292651,12128670,58,5,2.99,14.95
22694132,10086329,58,5,2.99,14.95
29354965,13044724,58,1,2.99,2.99
25208709,11203061,58,1,2.99,2.99
29405975,13067345,58,1,2.99,2.99
29849933,13264775,58,1,2.99,2.99
23288740,10350357,58,1,2.99,2.99
25828652,11478126,58,1,2.99,2.99
22931390,10191457,58,1,2.99,2.99
27943044,12417662,58,1,2.99,2.99
26818689,11917938,58,1,2.99,2.99
30423661,13519913,58,1,2.99,2.99
26441307,11750330,58,1,2.99,2.99
28226809,12543422,58,1,2.99,2.99
29477063,13098947,58,1,2.99,2.99
25463804,11316258,58,1,2.99,2.99
25778594,11455896,58,1,2.99,2.99
24501568,10889180,58,1,2.99,2.99
26285758,11681034,58,1,2.99,2.99
27961480,12425798,58,1,2.99,2.99
25267168,11228975,58,1,2.99,2.99
25910540,11514418,58,1,2.99,2.99
24039781,10684105,58,1,2.99,2.99
28742743,12773000,58,1,2.99,2.99
28421007,12629730,58,1,2.99,2.99
30443509,13528756,58,1,2.99,2.99
25511375,11337358,58,1,2.99,2.99
27461082,12203484,58,1,2.99,2.99
26380027,11722912,58,2,2.99,5.98
27694533,12307081,58,2,2.99,5.98
27929618,12411647,58,2,2.99,5.98
27996352,12441221,58,4,2.99,11.96
1891568,841750,58,1,5.49,5.49
8624404,3833950,58,1,5.49,5.49
4397915,1956017,58,1,5.49,5.49
4205999,1870879,58,1,5.49,5.49
13319263,5920611,58,1,5.49,5.49
4263936,1896653,58,1,5.49,5.49
13479282,5991561,58,1,5.49,5.49
13479284,5991561,58,1,5.49,5.49
13479845,5991845,58,1,5.49,5.49
8696615,3866178,58,1,5.49,5.49
22370162,9942625,58,2,5.49,10.98
4477027,1991191,58,2,5.49,10.98
13227815,5879962,58,4,5.49,21.96
27403202,12177805,59,5,3.49,17.45
25747483,11442053,59,5,3.49,17.45
23036892,10238238,59,5,3.49,17.45
27703391,12311033,59,5,3.49,17.45
28602232,12710434,59,5,3.49,17.45
15572914,6921816,59,5,5.99,29.95
23800579,10577850,59,3,3.49,10.47
30300544,13465276,59,3,3.49,10.47
29036119,12903027,59,3,3.49,10.47
26264321,11671522,59,3,3.49,10.47
8810642,3916889,59,3,5.99,17.97
27894982,12396336,59,1,3.49,3.49
30047431,13352577,59,1,3.49,3.49
26288039,11682046,59,1,3.49,3.49
29119109,12940071,59,1,3.49,3.49
29365226,13049326,59,1,3.49,3.49
24194763,10753105,59,1,3.49,3.49
30005731,13333886,59,1,3.49,3.49
22844367,10152876,59,1,3.49,3.49
29329372,13033313,59,1,3.49,3.49
26161519,11625881,59,1,3.49,3.49
29625717,13165073,59,1,3.49,3.49
26132578,11613177,59,1,3.49,3.49
28752345,12777237,59,1,3.49,3.49
22920196,10186546,59,1,3.49,3.49
26711352,11870137,59,1,3.49,3.49
26776749,11899266,59,1,3.49,3.49
29773147,13230550,59,1,3.49,3.49
29410052,13069115,59,1,3.49,3.49
27788314,12348806,59,1,3.49,3.49
24126041,10722676,59,1,3.49,3.49
23164175,10294779,59,1,3.49,3.49
30257637,13446194,59,1,3.49,3.49
27565432,12249815,59,1,3.49,3.49
27565433,12249815,59,1,3.49,3.49
22777255,10123064,59,1,3.49,3.49
24730819,10991152,59,1,3.49,3.49
23151733,10289247,59,1,3.49,3.49
27551686,12243721,59,1,3.49,3.49
24972068,11098035,59,1,3.49,3.49
29818133,13250592,59,1,3.49,3.49
30432111,13523684,59,1,3.49,3.49
27265852,12116804,59,2,3.49,6.98
24367702,10829818,59,2,3.49,6.98
29050690,12909507,59,2,3.49,6.98
30445847,13529795,59,4,3.49,13.96
23183094,10303300,59,4,3.49,13.96
30445848,13529795,59,4,3.49,13.96
2210981,983934,59,1,5.99,5.99
13192040,5864047,59,1,5.99,5.99
11045879,4911858,59,1,5.99,5.99
15687519,6972816,59,1,5.99,5.99
4332511,1927014,59,1,5.99,5.99
6485491,2884250,59,1,5.99,5.99
15470973,6876578,59,1,5.99,5.99
13279683,5903012,59,1,5.99,5.99
8808057,3915749,59,1,5.99,5.99
6711903,2984851,59,1,5.99,5.99
4292388,1909210,59,1,5.99,5.99
22419400,9964472,59,1,5.99,5.99
15447589,6866171,59,1,5.99,5.99
13272053,5899589,59,1,5.99,5.99
6450926,2868951,59,1,5.99,5.99
1938378,862430,59,1,5.99,5.99
8884092,3949644,59,1,5.99,5.99
8692805,3864487,59,1,5.99,5.99
20163390,8962410,59,2,5.99,11.98
4205608,1870696,59,2,5.99,11.98
17896123,7954379,59,2,5.99,11.98
20055973,8914708,59,4,5.99,23.96
8923719,3967337,59,4,5.99,23.96
4212682,1873849,59,4,5.99,23.96
25168347,11185326,60,5,4.99,24.95
6707745,2983017,60,3,6.49,19.47
28961167,12869806,60,1,4.99,4.99
29967793,13317062,60,1,4.99,4.99
25170192,11186136,60,1,4.99,4.99
23719996,10542046,60,1,4.99,4.99
25467417,11317860,60,1,4.99,4.99
29125551,12942986,60,1,4.99,4.99
24903400,11067712,60,1,4.99,4.99
23081794,10258032,60,1,4.99,4.99
26254215,11667046,60,1,4.99,4.99
23763873,10561568,60,1,4.99,4.99
27455704,12201066,60,1,4.99,4.99
27351900,12155070,60,1,4.99,4.99
23154202,10290354,60,1,4.99,4.99
27314735,12138612,60,1,4.99,4.99
25890683,11505640,60,1,4.99,4.99
24216431,10762597,60,1,4.99,4.99
29329371,13033313,60,1,4.99,4.99
24343985,10819267,60,1,4.99,4.99
26280937,11678913,60,1,4.99,4.99
25437936,11304825,60,1,4.99,4.99
30420032,13518315,60,1,4.99,4.99
28269451,12562429,60,1,4.99,4.99
25607192,11379767,60,1,4.99,4.99
29326073,13031880,60,1,4.99,4.99
30435346,13525148,60,1,4.99,4.99
15678010,6968591,60,1,6.49,6.49
22188166,9861841,60,1,6.49,6.49
1936388,861538,60,1,6.49,6.49
15560243,6916175,60,1,6.49,6.49
15537144,6905938,60,1,6.49,6.49
13431058,5970194,60,1,6.49,6.49
20019415,8898367,60,1,6.49,6.49
20237919,8995644,60,1,6.49,6.49
4478687,1991910,60,1,6.49,6.49
20120064,8943208,60,1,6.49,6.49
10894785,4844499,60,1,6.49,6.49
22306324,9914396,60,1,6.49,6.49
20022441,8899728,60,2,6.49,12.98
8650052,3845369,60,2,6.49,12.98
28105815,12489783,60,4,4.99,19.96
24321805,10809411,60,4,4.99,19.96
30014719,13337884,60,4,4.99,19.96
22223271,9877452,61,1,2,2
8907821,3960254,61,1,2,2
13133568,5837951,61,1,2,2
17977503,7990693,61,1,2,2
8917998,3964771,61,1,2,2
8720120,3876629,61,1,2,2
15692976,6975252,61,1,2,2
11135932,4951695,61,1,2,2
6549002,2912528,61,1,2,2
6558177,2916595,61,1,2,2
20168164,8964537,61,1,2,2
20078811,8924870,61,1,2,2
22473080,9988341,61,1,2,2
22463424,9984024,61,1,2,2
8939401,3974290,61,1,2,2
23619631,10497429,61,1,2.5,2.5
27850554,12376537,61,1,2.5,2.5
29469495,13095568,61,1,2.5,2.5
25851978,11488551,61,1,2.5,2.5
30250704,13443107,61,1,2.5,2.5
27663784,12293361,61,1,2.5,2.5
27595567,12263211,61,1,2.5,2.5
22510679,10004943,61,1,2.5,2.5
23740563,10551234,61,1,2.5,2.5
25914843,11516305,61,1,2.5,2.5
24132540,10725565,61,1,2.5,2.5
28191528,12527741,61,1,2.5,2.5
23757046,10558541,61,1,2.5,2.5
23639836,10506410,61,1,2.5,2.5
26423277,11742280,61,1,2.5,2.5
24094353,10708459,61,1,2.5,2.5
23505821,10446841,61,1,2.5,2.5
24390320,10839822,61,1,2.5,2.5
30378981,13500134,61,1,2.5,2.5
24120003,10720005,61,1,2.5,2.5
29623404,13164088,61,1,2.5,2.5
19930445,8858738,61,2,2,4
20235198,8994405,61,2,2,4
25644568,11396295,61,2,2.5,5
28671551,12741259,61,2,2.5,5
26080608,11589920,61,2,2.5,5
30300541,13465276,61,3,2.5,7.5
27708309,12313244,61,3,2.5,7.5
8641546,3841567,61,4,2,8
19999473,8889576,61,4,2,8
4428412,1969609,61,5,2,10
24889666,11061654,61,5,2.5,12.5
25398193,11287059,61,5,2.5,12.5
20234236,8993990,62,1,2.5,2.5
15659677,6960459,62,1,2.5,2.5
22478355,9990647,62,1,2.5,2.5
2246678,999735,62,1,2.5,2.5
17647021,7843909,62,1,2.5,2.5
20167355,8964164,62,1,2.5,2.5
2202041,979915,62,1,2.5,2.5
2173400,967256,62,1,2.5,2.5
4228437,1880910,62,1,2.5,2.5
13264461,5896293,62,1,2.5,2.5
1924126,856155,62,1,2.5,2.5
13458695,5982381,62,1,2.5,2.5
20037324,8906450,62,1,2.5,2.5
25275508,11232648,62,1,3.5,3.5
24106032,10713727,62,1,3.5,3.5
23413983,10406032,62,1,3.5,3.5
23684246,10526155,62,1,3.5,3.5
28163431,12515271,62,1,3.5,3.5
23903556,10623484,62,1,3.5,3.5
22805356,10135473,62,1,3.5,3.5
23721307,10542627,62,1,3.5,3.5
24358866,10825926,62,1,3.5,3.5
28286659,12570043,62,1,3.5,3.5
25797832,11464398,62,1,3.5,3.5
29889874,13282404,62,1,3.5,3.5
26172471,11630708,62,1,3.5,3.5
23681003,10524710,62,1,3.5,3.5
24619123,10941589,62,1,3.5,3.5
23796198,10575963,62,1,3.5,3.5
29668364,13184003,62,1,3.5,3.5
24849708,11043898,62,1,3.5,3.5
24556330,10913717,62,1,3.5,3.5
22621424,10054125,62,1,3.5,3.5
27432788,12190872,62,1,3.5,3.5
25506280,11335134,62,1,3.5,3.5
25915285,11516509,62,1,3.5,3.5
29732218,13212445,62,1,3.5,3.5
23477047,10434084,62,1,3.5,3.5
30019548,13340048,62,1,3.5,3.5
15666190,6963329,62,2,2.5,5
20163391,8962410,62,2,2.5,5
17892789,7952927,62,2,2.5,5
25204870,11201361,62,2,3.5,7
23785630,10571264,62,2,3.5,7
1870742,832518,62,4,2.5,10
26264320,11671522,62,3,3.5,10.5
24890928,11062222,62,3,3.5,10.5
27899046,12398176,62,3,3.5,10.5
10918770,4855108,62,5,2.5,12.5
26683810,11857962,62,4,3.5,14
23717290,10540813,62,4,3.5,14
24866009,11051198,62,4,3.5,14
26359055,11713579,62,4,3.5,14
29907075,13289987,62,4,3.5,14
28562107,12692620,62,5,3.5,17.5
13264098,5896138,63,1,3,3
17636396,7839076,63,1,3,3
2195858,977175,63,1,3,3
15423053,6855199,63,1,3,3
8726752,3879546,63,1,3,3
13342708,5930986,63,1,3,3
10963269,4874945,63,1,3,3
6612602,2940703,63,1,3,3
15456529,6870166,63,1,3,3
17632246,7837267,63,1,3,3
17672308,7855199,63,1,3,3
15451798,6868034,63,1,3,3
17643985,7842533,63,1,3,3
17809370,7915786,63,1,3,3
17698096,7866514,63,1,3,3
6521606,2900362,63,1,3,3
13148102,5844418,63,1,3,3
4351960,1935594,63,1,3,3
4112618,1829506,63,1,3,3
22178858,9857719,63,1,3,3
8907088,3959930,63,1,3,3
27891894,12394994,63,1,4.5,4.5
25132008,11169299,63,1,4.5,4.5
30019204,13339894,63,1,4.5,4.5
29153031,12955192,63,1,4.5,4.5
23719999,10542046,63,1,4.5,4.5
23426493,10411597,63,1,4.5,4.5
25608131,11380172,63,1,4.5,4.5
24208299,10759028,63,1,4.5,4.5
27579455,12256087,63,1,4.5,4.5
27894963,12396329,63,1,4.5,4.5
28640794,12727570,63,1,4.5,4.5
26749844,11887198,63,1,4.5,4.5
30212157,13426014,63,1,4.5,4.5
25557937,11357932,63,1,4.5,4.5
25639002,11393863,63,1,4.5,4.5
24995167,11108259,63,1,4.5,4.5
22915296,10184368,63,1,4.5,4.5
25253869,11223059,63,1,4.5,4.5
28557513,12690571,63,1,4.5,4.5
22743629,10108168,63,1,4.5,4.5
17979453,7991551,63,2,3,6
25477784,11322421,63,2,4.5,9
26380030,11722912,63,2,4.5,9
2058784,915946,63,3,3,9
22432478,9970249,63,3,3,9
25564470,11360793,63,2,4.5,9
25528571,11345009,63,2,4.5,9
27979646,12433735,63,2,4.5,9
20143921,8953842,63,4,3,12
24851848,11044852,63,3,4.5,13.5
15496536,6887955,63,5,3,15
23477393,10434255,63,4,4.5,18
25940119,11527484,63,4,4.5,18
4257401,1893791,64,1,2,2
2117664,942360,64,1,2,2
22314302,9917952,64,1,2,2
6390865,2842189,64,1,2,2
2037212,906401,64,1,2,2
8891024,3952733,64,1,2,2
6363421,2829941,64,1,2,2
15447127,6865971,64,1,2,2
