order_id,location_id,customer_id,order_datetime,order_completion_datetime
914920,13,6841,2023-09-27 22:32:47.952295 UTC,2023-09-27 22:37:09.952295 UTC
4951992,13,4751,2023-10-26 00:52:19.789965 UTC,2023-10-26 01:00:01.789965 UTC
3893053,13,5245,2023-09-11 13:20:30.719616 UTC,2023-09-11 13:32:20.719616 UTC
7993312,13,8088,2023-11-26 13:21:10.93634 UTC,2023-11-26 13:35:57.93634 UTC
10996479,13,4878,2024-02-06 00:56:18.628451 UTC,2024-02-06 01:04:05.628451 UTC
13265197,13,8316,2024-07-06 06:29:18.628451 UTC,2024-07-06 06:34:59.628451 UTC
12432723,13,7118,2024-05-11 18:16:18.628451 UTC,2024-05-11 18:22:35.628451 UTC
12587561,13,4777,2024-05-22 01:41:18.628451 UTC,2024-05-22 01:52:10.628451 UTC
12451155,13,6165,2024-05-12 23:45:18.628451 UTC,2024-05-12 23:57:50.628451 UTC
9950508,13,1266,2023-10-24 22:23:18.628451 UTC,2023-10-24 22:35:55.628451 UTC
3888163,13,155,2023-09-07 21:50:30.719616 UTC,2023-09-07 21:52:50.719616 UTC
11709169,13,6603,2024-03-24 13:17:18.628451 UTC,2024-03-24 13:20:37.628451 UTC
868862,13,3380,2023-08-23 20:47:47.952295 UTC,2023-08-23 20:49:16.952295 UTC
11077434,13,4291,2024-02-11 10:54:18.628451 UTC,2024-02-11 11:03:27.628451 UTC
10468200,13,512,2024-01-01 20:08:18.628451 UTC,2024-01-01 20:17:01.628451 UTC
12103481,13,9504,2024-04-19 19:49:18.628451 UTC,2024-04-19 19:51:26.628451 UTC
13219712,13,3776,2024-07-03 06:16:18.628451 UTC,2024-07-03 06:16:47.628451 UTC
10236076,13,1644,2023-12-17 09:43:18.628451 UTC,2023-12-17 09:45:04.628451 UTC
8976506,13,4093,2023-11-13 15:33:34.749663 UTC,2023-11-13 15:40:17.749663 UTC
11393863,13,9374,2024-03-03 12:37:18.628451 UTC,2024-03-03 12:48:04.628451 UTC
10417758,13,6012,2023-12-29 11:48:18.628451 UTC,2023-12-29 11:51:01.628451 UTC
10310729,13,6270,2023-12-22 08:46:18.628451 UTC,2023-12-22 08:53:17.628451 UTC
11224464,13,523,2024-02-21 06:06:18.628451 UTC,2024-02-21 06:08:59.628451 UTC
13340647,13,6727,2024-07-11 07:26:18.628451 UTC,2024-07-11 07:33:25.628451 UTC
13509103,13,10016,2024-07-22 13:00:18.628451 UTC,2024-07-22 13:03:38.628451 UTC
10657552,13,2900,2024-01-14 11:39:18.628451 UTC,2024-01-14 11:41:55.628451 UTC
11645756,13,5144,2024-03-20 08:06:18.628451 UTC,2024-03-20 08:20:44.628451 UTC
12163452,13,4861,2024-04-23 19:08:18.628451 UTC,2024-04-23 19:10:54.628451 UTC
10939040,13,6823,2024-02-02 04:58:18.628451 UTC,2024-02-02 05:00:26.628451 UTC
13331101,13,9949,2024-07-10 16:06:18.628451 UTC,2024-07-10 16:19:23.628451 UTC
9985379,13,8168,2023-11-20 12:11:18.628451 UTC,2023-11-20 12:20:09.628451 UTC
10845978,13,7651,2024-01-27 00:19:18.628451 UTC,2024-01-27 00:33:22.628451 UTC
11442053,13,5949,2024-03-06 17:32:18.628451 UTC,2024-03-06 17:40:48.628451 UTC
10045573,13,3082,2023-12-04 15:41:18.628451 UTC,2023-12-04 15:42:25.628451 UTC
12230119,13,1212,2024-04-28 05:30:18.628451 UTC,2024-04-28 05:39:44.628451 UTC
11126062,13,1785,2024-02-14 16:26:18.628451 UTC,2024-02-14 16:30:26.628451 UTC
6869444,13,854,2023-08-24 03:31:33.269681 UTC,2023-08-24 03:40:12.269681 UTC
1995621,13,2616,2023-11-28 06:18:58.052641 UTC,2023-11-28 06:27:18.052641 UTC
11366613,13,3422,2024-03-01 17:06:18.628451 UTC,2024-03-01 17:11:06.628451 UTC
11674549,13,6489,2024-03-22 05:56:18.628451 UTC,2024-03-22 05:57:00.628451 UTC
9831000,13,4615,2023-07-25 18:57:18.628451 UTC,2023-07-25 19:11:38.628451 UTC
12056025,13,10600,2024-04-16 15:25:18.628451 UTC,2024-04-16 15:32:09.628451 UTC
12353684,13,414,2024-05-06 11:41:18.628451 UTC,2024-05-06 11:50:00.628451 UTC
12777237,13,1145,2024-06-03 18:25:18.628451 UTC,2024-06-03 18:27:49.628451 UTC
5831852,13,3787,2023-07-26 19:44:46.226714 UTC,2023-07-26 19:47:02.226714 UTC
11372466,13,693,2024-03-02 02:27:18.628451 UTC,2024-03-02 02:38:52.628451 UTC
12488800,13,8935,2024-05-15 12:14:18.628451 UTC,2024-05-15 12:21:56.628451 UTC
10883890,13,3588,2024-01-29 13:10:18.628451 UTC,2024-01-29 13:13:28.628451 UTC
11677671,13,1776,2024-03-22 10:55:18.628451 UTC,2024-03-22 11:05:25.628451 UTC
11362571,13,9114,2024-03-01 10:46:18.628451 UTC,2024-03-01 10:51:42.628451 UTC
11187126,13,7725,2024-02-18 18:25:18.628451 UTC,2024-02-18 18:33:45.628451 UTC
13085772,13,1784,2024-06-24 08:42:18.628451 UTC,2024-06-24 08:47:58.628451 UTC
12885695,13,1750,2024-06-10 23:48:18.628451 UTC,2024-06-10 23:57:27.628451 UTC
11991105,13,8686,2024-04-12 08:19:18.628451 UTC,2024-04-12 08:28:59.628451 UTC
11428190,13,9078,2024-03-05 19:27:18.628451 UTC,2024-03-05 19:41:23.628451 UTC
3955434,13,2504,2023-10-28 18:39:30.719616 UTC,2023-10-28 18:45:22.719616 UTC
12254559,13,9076,2024-04-29 20:48:18.628451 UTC,2024-04-29 20:49:16.628451 UTC
1905292,13,8148,2023-09-20 16:01:58.052641 UTC,2023-09-20 16:06:59.052641 UTC
10896257,13,1193,2024-01-30 08:44:18.628451 UTC,2024-01-30 08:51:25.628451 UTC
12060546,13,5125,2024-04-16 22:29:18.628451 UTC,2024-04-16 22:40:49.628451 UTC
10705437,13,5794,2024-01-17 16:02:18.628451 UTC,2024-01-17 16:14:45.628451 UTC
11594364,13,7461,2024-03-16 21:58:18.628451 UTC,2024-03-16 22:08:44.628451 UTC
13461625,13,10348,2024-07-19 08:53:18.628451 UTC,2024-07-19 09:07:19.628451 UTC
11871893,14,545,2024-04-04 09:58:18.628451 UTC,2024-04-04 10:03:44.628451 UTC
10249056,14,5629,2023-12-18 06:22:18.628451 UTC,2023-12-18 06:22:25.628451 UTC
12538873,14,4763,2024-05-18 20:07:18.628451 UTC,2024-05-18 20:13:57.628451 UTC
10321052,14,9158,2023-12-23 01:21:18.628451 UTC,2023-12-23 01:34:45.628451 UTC
13422645,14,10182,2024-07-16 18:22:18.628451 UTC,2024-07-16 18:34:32.628451 UTC
11016210,14,2915,2024-02-07 08:30:18.628451 UTC,2024-02-07 08:34:59.628451 UTC
13367975,14,3479,2024-07-13 03:12:18.628451 UTC,2024-07-13 03:16:08.628451 UTC
10540813,14,5551,2024-01-06 16:06:18.628451 UTC,2024-01-06 16:07:18.628451 UTC
10715645,14,9975,2024-01-18 08:42:18.628451 UTC,2024-01-18 08:54:49.628451 UTC
11437547,14,2444,2024-03-06 10:16:18.628451 UTC,2024-03-06 10:18:19.628451 UTC
12025013,14,1554,2024-04-14 14:00:18.628451 UTC,2024-04-14 14:12:11.628451 UTC
10040004,14,9084,2023-12-04 06:40:18.628451 UTC,2023-12-04 06:41:09.628451 UTC
10848061,14,10172,2024-01-27 03:39:18.628451 UTC,2024-01-27 03:40:15.628451 UTC
12508789,14,494,2024-05-16 20:02:18.628451 UTC,2024-05-16 20:07:50.628451 UTC
11189177,14,8768,2024-02-18 21:41:18.628451 UTC,2024-02-18 21:52:30.628451 UTC
12047064,14,4657,2024-04-16 01:03:18.628451 UTC,2024-04-16 01:10:54.628451 UTC
11753285,14,2101,2024-03-27 11:53:18.628451 UTC,2024-03-27 11:54:07.628451 UTC
10184368,14,4940,2023-12-13 22:26:18.628451 UTC,2023-12-13 22:34:08.628451 UTC
10847196,14,1643,2024-01-27 02:17:18.628451 UTC,2024-01-27 02:29:46.628451 UTC
13117743,14,7988,2024-06-26 11:22:18.628451 UTC,2024-06-26 11:35:27.628451 UTC
10781118,14,3339,2024-01-22 16:45:18.628451 UTC,2024-01-22 16:49:14.628451 UTC
11095594,14,3880,2024-02-12 15:59:18.628451 UTC,2024-02-12 16:14:08.628451 UTC
12620363,14,4240,2024-05-24 06:11:18.628451 UTC,2024-05-24 06:19:17.628451 UTC
12173789,14,5911,2024-04-24 11:21:18.628451 UTC,2024-04-24 11:29:40.628451 UTC
13162280,14,4635,2024-06-29 10:46:18.628451 UTC,2024-06-29 10:50:05.628451 UTC
11083900,14,8512,2024-02-11 21:17:18.628451 UTC,2024-02-11 21:18:26.628451 UTC
5936286,14,1712,2023-10-14 07:57:46.226714 UTC,2023-10-14 08:04:44.226714 UTC
10789248,14,949,2024-01-23 05:42:18.628451 UTC,2024-01-23 05:53:40.628451 UTC
10393289,14,4483,2023-12-27 20:52:18.628451 UTC,2023-12-27 20:56:09.628451 UTC
13061138,14,7826,2024-06-22 16:54:18.628451 UTC,2024-06-22 17:05:52.628451 UTC
5979532,14,4041,2023-11-16 04:23:46.226714 UTC,2023-11-16 04:33:12.226714 UTC
13154330,14,2208,2024-06-28 22:09:18.628451 UTC,2024-06-28 22:19:45.628451 UTC
12376655,14,6254,2024-05-08 00:12:18.628451 UTC,2024-05-08 00:20:30.628451 UTC
3863382,14,4032,2023-08-20 00:49:30.719616 UTC,2023-08-20 01:02:26.719616 UTC
1979796,14,1266,2023-11-16 06:32:58.052641 UTC,2023-11-16 06:33:13.052641 UTC
12648072,14,1976,2024-05-26 02:52:18.628451 UTC,2024-05-26 02:55:28.628451 UTC
11384680,14,1494,2024-03-02 22:07:18.628451 UTC,2024-03-02 22:18:12.628451 UTC
12138487,14,5157,2024-04-22 03:36:18.628451 UTC,2024-04-22 03:50:58.628451 UTC
11978349,14,10696,2024-04-11 11:40:18.628451 UTC,2024-04-11 11:50:15.628451 UTC
13173616,14,8410,2024-06-30 04:49:18.628451 UTC,2024-06-30 04:50:32.628451 UTC
12704417,14,5332,2024-05-29 21:32:18.628451 UTC,2024-05-29 21:42:42.628451 UTC
13256966,14,7845,2024-07-05 17:20:18.628451 UTC,2024-07-05 17:28:24.628451 UTC
11942965,14,7541,2024-04-09 03:28:18.628451 UTC,2024-04-09 03:35:17.628451 UTC
4961467,14,460,2023-11-02 04:46:19.789965 UTC,2023-11-02 04:46:48.789965 UTC
3901317,14,4159,2023-09-17 19:00:30.719616 UTC,2023-09-17 19:14:25.719616 UTC
11051198,14,3200,2024-02-09 16:42:18.628451 UTC,2024-02-09 16:45:39.628451 UTC
12174306,14,2924,2024-04-24 12:11:18.628451 UTC,2024-04-24 12:15:01.628451 UTC
3868078,14,2667,2023-08-23 14:45:30.719616 UTC,2023-08-23 14:47:36.719616 UTC
2844781,14,2972,2023-08-05 21:06:18.81691 UTC,2023-08-05 21:11:41.81691 UTC
10650026,14,5224,2024-01-13 23:09:18.628451 UTC,2024-01-13 23:11:46.628451 UTC
12995705,14,4266,2024-06-18 07:50:18.628451 UTC,2024-06-18 07:54:07.628451 UTC
12551853,14,4927,2024-05-19 17:05:18.628451 UTC,2024-05-19 17:12:01.628451 UTC
5836064,14,4513,2023-07-30 01:06:46.226714 UTC,2023-07-30 01:11:42.226714 UTC
13242316,14,10261,2024-07-04 17:45:18.628451 UTC,2024-07-04 17:46:36.628451 UTC
11853574,14,2451,2024-04-03 04:52:18.628451 UTC,2024-04-03 04:59:44.628451 UTC
2897488,14,9263,2023-09-14 11:31:18.81691 UTC,2023-09-14 11:46:00.81691 UTC
3956773,14,1788,2023-10-29 18:39:30.719616 UTC,2023-10-29 18:50:53.719616 UTC
7926539,14,4196,2023-10-06 19:19:10.93634 UTC,2023-10-06 19:28:59.93634 UTC
10958045,14,2569,2024-02-03 11:15:18.628451 UTC,2024-02-03 11:17:29.628451 UTC
12059419,14,5091,2024-04-16 20:41:18.628451 UTC,2024-04-16 20:50:54.628451 UTC
12713246,14,450,2024-05-30 11:46:18.628451 UTC,2024-05-30 11:48:26.628451 UTC
11754766,14,4476,2024-03-27 14:11:18.628451 UTC,2024-03-27 14:17:11.628451 UTC
6839841,14,4116,2023-08-01 12:40:33.269681 UTC,2023-08-01 12:49:27.269681 UTC
12319300,14,9071,2024-05-04 04:28:18.628451 UTC,2024-05-04 04:41:31.628451 UTC
10048990,14,7348,2023-12-04 21:07:18.628451 UTC,2023-12-04 21:17:02.628451 UTC
10296776,14,5376,2023-12-21 10:53:18.628451 UTC,2023-12-21 11:07:22.628451 UTC
11405858,14,7151,2024-03-04 07:54:18.628451 UTC,2024-03-04 07:59:33.628451 UTC
5980760,14,6434,2023-11-17 02:38:46.226714 UTC,2023-11-17 02:50:19.226714 UTC
10061392,14,8353,2023-12-05 16:54:18.628451 UTC,2023-12-05 16:58:07.628451 UTC
11194654,14,4947,2024-02-19 06:28:18.628451 UTC,2024-02-19 06:33:11.628451 UTC
12909396,14,598,2024-06-12 13:53:18.628451 UTC,2024-06-12 14:03:44.628451 UTC
11261688,14,5374,2024-02-23 17:30:18.628451 UTC,2024-02-23 17:40:50.628451 UTC
10343429,14,2431,2023-12-24 13:08:18.628451 UTC,2023-12-24 13:15:50.628451 UTC
12204215,14,4852,2024-04-26 12:12:18.628451 UTC,2024-04-26 12:16:21.628451 UTC
12015915,14,2527,2024-04-13 23:26:18.628451 UTC,2024-04-13 23:35:02.628451 UTC
10466697,14,5445,2024-01-01 17:43:18.628451 UTC,2024-01-01 17:52:00.628451 UTC
11582522,14,5041,2024-03-16 02:50:18.628451 UTC,2024-03-16 03:04:00.628451 UTC
10725760,14,4394,2024-01-19 00:35:18.628451 UTC,2024-01-19 00:44:00.628451 UTC
12780150,14,8020,2024-06-03 22:59:18.628451 UTC,2024-06-03 23:12:50.628451 UTC
12843474,14,7144,2024-06-08 04:04:18.628451 UTC,2024-06-08 04:11:12.628451 UTC
11422604,14,10098,2024-03-05 10:30:18.628451 UTC,2024-03-05 10:34:45.628451 UTC
10303300,14,621,2023-12-21 21:12:18.628451 UTC,2023-12-21 21:26:12.628451 UTC
13460467,14,7803,2024-07-19 07:02:18.628451 UTC,2024-07-19 07:13:48.628451 UTC
4895588,14,5583,2023-09-13 13:40:19.789965 UTC,2023-09-13 13:43:48.789965 UTC
13304259,14,1826,2024-07-08 21:03:18.628451 UTC,2024-07-08 21:11:03.628451 UTC
7919542,14,440,2023-10-01 13:53:10.93634 UTC,2023-10-01 13:55:35.93634 UTC
3918123,14,3475,2023-09-30 13:02:30.719616 UTC,2023-09-30 13:12:17.719616 UTC
968957,14,5869,2023-11-08 00:25:47.952295 UTC,2023-11-08 00:36:10.952295 UTC
12524491,14,5216,2024-05-17 21:10:18.628451 UTC,2024-05-17 21:16:15.628451 UTC
12663145,14,7409,2024-05-27 03:10:18.628451 UTC,2024-05-27 03:14:06.628451 UTC
13134809,14,3188,2024-06-27 14:53:18.628451 UTC,2024-06-27 15:01:03.628451 UTC
2844332,14,4098,2023-08-05 12:50:18.81691 UTC,2023-08-05 12:53:48.81691 UTC
5973980,14,3385,2023-11-11 22:13:46.226714 UTC,2023-11-11 22:21:26.226714 UTC
5939730,14,3093,2023-10-16 21:03:46.226714 UTC,2023-10-16 21:07:20.226714 UTC
6928695,14,5486,2023-10-08 13:57:33.269681 UTC,2023-10-08 14:05:25.269681 UTC
11387015,14,1687,2024-03-03 01:59:18.628451 UTC,2024-03-03 02:07:36.628451 UTC
10570434,14,484,2024-01-08 15:20:18.628451 UTC,2024-01-08 15:21:11.628451 UTC
10656492,15,1966,2024-01-14 09:53:18.628451 UTC,2024-01-14 10:05:45.628451 UTC
4942646,15,3728,2023-10-18 23:57:19.789965 UTC,2023-10-19 00:06:43.789965 UTC
911589,15,8737,2023-09-25 08:35:47.952295 UTC,2023-09-25 08:42:06.952295 UTC
984575,15,1076,2023-11-19 20:42:47.952295 UTC,2023-11-19 20:49:08.952295 UTC
10674864,15,1026,2024-01-15 15:20:18.628451 UTC,2024-01-15 15:31:48.628451 UTC
10249231,15,6529,2023-12-18 06:40:18.628451 UTC,2023-12-18 06:50:16.628451 UTC
12325125,15,10598,2024-05-04 13:43:18.628451 UTC,2024-05-04 13:50:47.628451 UTC
11338339,15,8444,2024-02-28 20:13:18.628451 UTC,2024-02-28 20:16:53.628451 UTC
10149896,15,9539,2023-12-11 15:12:18.628451 UTC,2023-12-11 15:15:37.628451 UTC
10258698,15,252,2023-12-18 21:45:18.628451 UTC,2023-12-18 21:45:57.628451 UTC
10294779,15,158,2023-12-21 07:43:18.628451 UTC,2023-12-21 07:53:52.628451 UTC
11234528,15,6200,2024-02-21 22:13:18.628451 UTC,2024-02-21 22:26:11.628451 UTC
11724855,15,8996,2024-03-25 14:40:18.628451 UTC,2024-03-25 14:48:14.628451 UTC
12964431,15,2303,2024-06-16 06:07:18.628451 UTC,2024-06-16 06:14:12.628451 UTC
11248974,15,6424,2024-02-22 21:22:18.628451 UTC,2024-02-22 21:27:36.628451 UTC
5931677,15,2353,2023-10-10 20:44:46.226714 UTC,2023-10-10 20:48:23.226714 UTC
10458017,15,5678,2024-01-01 03:54:18.628451 UTC,2024-01-01 04:06:17.628451 UTC
12722787,15,8217,2024-05-31 03:14:18.628451 UTC,2024-05-31 03:24:43.628451 UTC
11170411,15,2833,2024-02-17 15:24:18.628451 UTC,2024-02-17 15:37:16.628451 UTC
9881789,15,938,2023-09-02 11:26:18.628451 UTC,2023-09-02 11:39:20.628451 UTC
7916530,15,1163,2023-09-29 05:16:10.93634 UTC,2023-09-29 05:19:17.93634 UTC
10103024,15,3723,2023-12-08 11:33:18.628451 UTC,2023-12-08 11:41:03.628451 UTC
11609025,15,42,2024-03-17 21:12:18.628451 UTC,2024-03-17 21:18:40.628451 UTC
11179593,15,5561,2024-02-18 06:05:18.628451 UTC,2024-02-18 06:13:04.628451 UTC
13119605,15,5014,2024-06-26 14:21:18.628451 UTC,2024-06-26 14:28:06.628451 UTC
13497245,15,5525,2024-07-21 18:05:18.628451 UTC,2024-07-21 18:11:55.628451 UTC
9948074,15,8947,2023-10-23 02:20:18.628451 UTC,2023-10-23 02:31:36.628451 UTC
5979466,15,2898,2023-11-16 03:02:46.226714 UTC,2023-11-16 03:12:58.226714 UTC
12310809,15,7738,2024-05-03 14:49:18.628451 UTC,2024-05-03 14:58:36.628451 UTC
10725306,15,3683,2024-01-18 23:50:18.628451 UTC,2024-01-18 23:59:37.628451 UTC
12583164,15,8335,2024-05-21 18:44:18.628451 UTC,2024-05-21 18:59:07.628451 UTC
6884275,15,7086,2023-09-04 12:00:33.269681 UTC,2023-09-04 12:07:38.269681 UTC
10600557,15,1727,2024-01-10 15:55:18.628451 UTC,2024-01-10 16:06:00.628451 UTC
7911729,15,3049,2023-09-25 14:45:10.93634 UTC,2023-09-25 15:00:08.93634 UTC
13334653,15,373,2024-07-10 21:48:18.628451 UTC,2024-07-10 22:01:29.628451 UTC
12350933,15,1790,2024-05-06 07:07:18.628451 UTC,2024-05-06 07:18:02.628451 UTC
12975170,15,5212,2024-06-16 23:04:18.628451 UTC,2024-06-16 23:14:08.628451 UTC
10110027,15,8000,2023-12-08 22:40:18.628451 UTC,2023-12-08 22:43:15.628451 UTC
10210659,15,7665,2023-12-15 16:53:18.628451 UTC,2023-12-15 16:54:23.628451 UTC
12387645,15,2330,2024-05-08 17:47:18.628451 UTC,2024-05-08 17:49:27.628451 UTC
10466427,15,2747,2024-01-01 17:19:18.628451 UTC,2024-01-01 17:27:36.628451 UTC
10615694,15,4809,2024-01-11 16:09:18.628451 UTC,2024-01-11 16:10:47.628451 UTC
13403172,15,2933,2024-07-15 11:38:18.628451 UTC,2024-07-15 11:49:50.628451 UTC
10904601,15,3386,2024-01-30 21:44:18.628451 UTC,2024-01-30 21:50:50.628451 UTC
10591246,15,1162,2024-01-10 00:56:18.628451 UTC,2024-01-10 00:56:23.628451 UTC
10687762,15,3464,2024-01-16 12:03:18.628451 UTC,2024-01-16 12:09:38.628451 UTC
10295292,15,4510,2023-12-21 08:32:18.628451 UTC,2023-12-21 08:35:23.628451 UTC
10447438,15,8057,2023-12-31 11:10:18.628451 UTC,2023-12-31 11:24:18.628451 UTC
6961503,15,6255,2023-11-02 13:30:33.269681 UTC,2023-11-02 13:43:20.269681 UTC
11713287,15,3893,2024-03-24 19:55:18.628451 UTC,2024-03-24 19:57:25.628451 UTC
11190630,15,6880,2024-02-19 00:02:18.628451 UTC,2024-02-19 00:16:29.628451 UTC
10640021,15,8212,2024-01-13 07:11:18.628451 UTC,2024-01-13 07:19:32.628451 UTC
861538,15,9446,2023-08-18 06:28:47.952295 UTC,2023-08-18 06:30:07.952295 UTC
10358167,15,8162,2023-12-25 12:44:18.628451 UTC,2023-12-25 12:58:33.628451 UTC
10515724,15,10091,2024-01-04 23:39:18.628451 UTC,2024-01-04 23:52:00.628451 UTC
9999205,15,6170,2023-11-30 23:59:18.628451 UTC,2023-12-01 00:07:52.628451 UTC
13487899,15,434,2024-07-21 03:00:18.628451 UTC,2024-07-21 03:12:22.628451 UTC
10738759,15,749,2024-01-19 21:32:18.628451 UTC,2024-01-19 21:34:16.628451 UTC
11841650,15,2787,2024-04-02 09:37:18.628451 UTC,2024-04-02 09:46:30.628451 UTC
8962220,15,10063,2023-11-02 15:53:34.749663 UTC,2023-11-02 16:04:43.749663 UTC
10048641,15,2674,2023-12-04 20:35:18.628451 UTC,2023-12-04 20:49:33.628451 UTC
13397017,15,1652,2024-07-15 01:58:18.628451 UTC,2024-07-15 02:11:45.628451 UTC
11112416,15,2507,2024-02-13 18:46:18.628451 UTC,2024-02-13 18:50:23.628451 UTC
5833172,15,2966,2023-07-27 20:32:46.226714 UTC,2023-07-27 20:42:42.226714 UTC
11590320,15,9833,2024-03-16 15:25:18.628451 UTC,2024-03-16 15:37:53.628451 UTC
12598829,15,6334,2024-05-22 19:37:18.628451 UTC,2024-05-22 19:51:06.628451 UTC
841750,15,8096,2023-08-03 03:03:47.952295 UTC,2023-08-03 03:16:21.952295 UTC
12170262,15,9444,2024-04-24 05:50:18.628451 UTC,2024-04-24 06:00:57.628451 UTC
11598389,15,5248,2024-03-17 04:19:18.628451 UTC,2024-03-17 04:30:07.628451 UTC
10961632,15,5440,2024-02-03 16:56:18.628451 UTC,2024-02-03 17:06:39.628451 UTC
12962740,15,2547,2024-06-16 03:21:18.628451 UTC,2024-06-16 03:33:34.628451 UTC
1995830,15,2779,2023-11-28 10:00:58.052641 UTC,2023-11-28 10:09:07.052641 UTC
10246265,15,1568,2023-12-18 01:57:18.628451 UTC,2023-12-18 02:01:07.628451 UTC
12120073,15,4971,2024-04-20 22:04:18.628451 UTC,2024-04-20 22:18:58.628451 UTC
10453765,15,6386,2023-12-31 21:06:18.628451 UTC,2023-12-31 21:14:18.628451 UTC
13079127,15,3063,2024-06-23 22:05:18.628451 UTC,2024-06-23 22:17:11.628451 UTC
10452609,15,8483,2023-12-31 19:18:18.628451 UTC,2023-12-31 19:32:53.628451 UTC
11264461,15,6949,2024-02-23 21:55:18.628451 UTC,2024-02-23 22:05:58.628451 UTC
12109004,15,4860,2024-04-20 04:32:18.628451 UTC,2024-04-20 04:47:07.628451 UTC
10233077,15,271,2023-12-17 04:49:18.628451 UTC,2023-12-17 04:57:52.628451 UTC
4942687,15,2731,2023-10-19 00:37:19.789965 UTC,2023-10-19 00:50:02.789965 UTC
10941589,15,3530,2024-02-02 09:06:18.628451 UTC,2024-02-02 09:16:38.628451 UTC
9949270,15,4342,2023-10-24 00:19:18.628451 UTC,2023-10-24 00:30:21.628451 UTC
2913971,15,3818,2023-09-27 05:04:18.81691 UTC,2023-09-27 05:06:49.81691 UTC
10323516,15,611,2023-12-23 05:17:18.628451 UTC,2023-12-23 05:24:33.628451 UTC
5850132,15,5662,2023-08-09 21:33:46.226714 UTC,2023-08-09 21:35:15.226714 UTC
10832508,15,1444,2024-01-26 02:53:18.628451 UTC,2024-01-26 02:53:22.628451 UTC
13005301,15,2162,2024-06-18 23:06:18.628451 UTC,2024-06-18 23:20:57.628451 UTC
11087554,15,2079,2024-02-12 03:21:18.628451 UTC,2024-02-12 03:36:03.628451 UTC
11259052,15,2903,2024-02-23 13:28:18.628451 UTC,2024-02-23 13:40:24.628451 UTC
13208491,15,10526,2024-07-02 12:08:18.628451 UTC,2024-07-02 12:15:31.628451 UTC
4849873,15,3938,2023-08-09 15:01:19.789965 UTC,2023-08-09 15:14:01.789965 UTC
2839313,15,7696,2023-08-01 17:34:18.81691 UTC,2023-08-01 17:37:07.81691 UTC
12586851,15,3497,2024-05-22 00:35:18.628451 UTC,2024-05-22 00:38:38.628451 UTC
908461,15,3823,2023-09-22 23:50:47.952295 UTC,2023-09-22 23:55:52.952295 UTC
11929667,15,8817,2024-04-08 06:30:18.628451 UTC,2024-04-08 06:30:55.628451 UTC
933271,15,8342,2023-10-11 22:40:47.952295 UTC,2023-10-11 22:55:09.952295 UTC
13040819,15,9775,2024-06-21 08:07:18.628451 UTC,2024-06-21 08:21:06.628451 UTC
6931564,15,9612,2023-10-10 18:11:33.269681 UTC,2023-10-10 18:12:21.269681 UTC
13383143,15,7920,2024-07-14 03:40:18.628451 UTC,2024-07-14 03:44:58.628451 UTC
5940579,15,8306,2023-10-17 13:27:46.226714 UTC,2023-10-17 13:37:06.226714 UTC
12396962,15,6553,2024-05-09 08:44:18.628451 UTC,2024-05-09 08:51:49.628451 UTC
10195872,15,3390,2023-12-14 17:02:18.628451 UTC,2023-12-14 17:17:13.628451 UTC
10048347,15,9827,2023-12-04 20:07:18.628451 UTC,2023-12-04 20:11:57.628451 UTC
6916064,15,6409,2023-09-28 22:04:33.269681 UTC,2023-09-28 22:14:15.269681 UTC
11670489,15,7009,2024-03-21 23:27:18.628451 UTC,2024-03-21 23:37:07.628451 UTC
10125279,15,6536,2023-12-09 23:13:18.628451 UTC,2023-12-09 23:27:49.628451 UTC
10524710,15,2955,2024-01-05 14:11:18.628451 UTC,2024-01-05 14:14:17.628451 UTC
894656,15,187,2023-09-12 12:40:47.952295 UTC,2023-09-12 12:49:02.952295 UTC
4835758,15,7789,2023-07-29 19:56:19.789965 UTC,2023-07-29 20:00:52.789965 UTC
11146935,15,4111,2024-02-16 01:42:18.628451 UTC,2024-02-16 01:51:57.628451 UTC
12988563,15,8832,2024-06-17 20:38:18.628451 UTC,2024-06-17 20:46:25.628451 UTC
10629624,15,7984,2024-01-12 14:26:18.628451 UTC,2024-01-12 14:33:48.628451 UTC
7861329,15,10,2023-08-18 07:55:10.93634 UTC,2023-08-18 08:02:48.93634 UTC
11095947,15,451,2024-02-12 16:32:18.628451 UTC,2024-02-12 16:39:30.628451 UTC
10346439,15,923,2023-12-24 17:51:18.628451 UTC,2023-12-24 17:56:49.628451 UTC
13301568,15,9904,2024-07-08 16:42:18.628451 UTC,2024-07-08 16:49:34.628451 UTC
12925184,15,6274,2024-06-13 14:58:18.628451 UTC,2024-06-13 15:05:51.628451 UTC
10717734,15,1972,2024-01-18 11:57:18.628451 UTC,2024-01-18 12:10:33.628451 UTC
12283088,15,4656,2024-05-01 18:31:18.628451 UTC,2024-05-01 18:34:39.628451 UTC
10027585,16,1803,2023-12-03 10:27:18.628451 UTC,2023-12-03 10:32:24.628451 UTC
11442734,16,5836,2024-03-06 18:40:18.628451 UTC,2024-03-06 18:40:22.628451 UTC
11064094,16,5108,2024-02-10 13:36:18.628451 UTC,2024-02-10 13:37:48.628451 UTC
13021776,16,7733,2024-06-20 01:32:18.628451 UTC,2024-06-20 01:35:00.628451 UTC
10680428,16,2570,2024-01-16 00:23:18.628451 UTC,2024-01-16 00:37:55.628451 UTC
